Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:31:40.460306
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:32:02.468987
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:32:24.408702
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:32:46.500455
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:33:09.143661
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:33:30.659201
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:33:52.466914
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:34:14.300082
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:34:35.843055
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:34:58.005668
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:35:20.196697
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:35:41.946339
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:36:03.697088
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:36:25.437492
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:36:47.521084
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:37:09.449426
